nodenumber,    x-coordinate,    y-coordinate,      x-velocity,      y-velocity
      1689,-3.257267854E-01,-3.654691842E-01, 3.303477997E-02,-1.380859818E-02
      1690,-4.568243792E-01, 9.920884961E-02, 1.193673650E-01,-1.523149361E-03
      1691,-3.045199378E-01, 3.602761350E-01, 1.745008482E-01, 2.565094469E-03
      1692,-3.944690646E-01,-3.428157196E-01, 3.302994277E-02,-1.012223339E-02
      1693,-4.784387154E-01,-2.602217977E-01, 4.801886316E-02,-2.632453669E-03
      1694,-4.567332570E-01, 3.944731111E-02, 1.073406721E-01,-2.927466105E-03
      1695,-4.559175837E-01,-2.205254621E-01, 5.608182325E-02,-5.828292618E-03
      1696,-3.620296594E-01, 7.127464354E-02, 1.087376203E-01,-6.380909631E-03
      1697,-4.236949661E-01, 1.729321143E-01, 1.337126265E-01,-3.320855732E-04
      1698,-4.559391526E-01,-2.805603602E-01, 4.413794699E-02,-5.207235867E-03
      1699,-4.335999821E-01, 1.503516674E-01, 1.292570734E-01,-8.227753705E-04
      1700,-1.150715122E-01, 2.826149002E-01, 1.671700188E-01, 1.556217591E-02
      1701,-1.151514533E-01,-2.823732545E-01, 8.189677272E-02,-4.306000581E-02
      1702,-4.672946279E-01,-3.203641688E-01, 3.603857778E-02,-3.549050284E-03
      1703,-4.561703316E-01,-2.405314771E-01, 5.211512156E-02,-5.612031969E-03
      1704,-1.784117535E-01, 4.453757706E-01, 1.945113500E-01, 2.097777802E-03
      1705,-4.673786533E-01, 1.796870636E-01, 1.357815577E-01,-1.240124073E-04
      1706,-3.750616525E-01, 2.807918026E-01, 1.561037461E-01, 1.790754753E-03
      1707,-4.559212102E-01,-3.005257465E-01, 4.013395000E-02,-4.982699484E-03
      1708,-2.655215453E-02, 3.007327055E-01, 1.816826005E-01, 1.384145724E-02
      1709,-2.668909821E-02,-3.002921889E-01, 9.537708581E-02,-3.387176982E-02
      1710,-2.986902350E-01,-8.331439426E-02, 7.636689206E-02,-2.981047746E-02
      1711,-9.863643654E-02,-4.002549533E-01, 6.215529612E-02,-1.872387107E-02
      1712,-4.683861027E-01,-4.196128942E-01, 1.603723203E-02,-3.057527096E-03
      1713,-4.561758236E-01, 3.186376029E-01, 1.637857094E-01, 4.207733793E-04
      1714,-4.572349522E-01, 2.351636941E-01, 1.469171312E-01, 3.156910877E-04
      1715,-1.006936921E-01, 3.449752463E-01, 1.824004793E-01, 9.635178377E-03
      1716,-1.134701817E-01,-3.484413998E-01, 6.916865718E-02,-2.895044849E-02
      1717,-4.444619066E-01, 2.657097479E-01, 1.530655505E-01, 5.737161099E-04
      1718,-4.567818734E-01,-4.198475340E-01, 1.607676683E-02,-3.840337665E-03
      1719,-5.092885085E-02,-4.743104746E-01, 6.222360957E-02,-4.666545511E-03
      1720,-5.114014782E-02, 4.741042214E-01, 2.029833153E-01, 1.285264594E-03
      1721,-4.794111301E-01, 4.380964852E-01, 1.877257331E-01,-2.859530153E-04
      1722,-4.079938319E-01, 7.825405564E-02, 1.133309900E-01,-4.148733833E-03
      1723,-2.477708724E-01, 4.004197979E-01, 1.846613057E-01, 2.702442442E-03
      1724,-1.800012755E-01, 3.223309883E-01, 1.711073016E-01, 8.855019553E-03
      1725,-2.863201576E-01, 2.159666678E-01, 1.399446047E-01, 4.925290218E-03
      1726,-4.784180894E-01,-7.020499360E-02, 8.586518302E-02,-2.602398937E-03
      1727,-4.437472070E-01,-1.509536524E-01, 6.975826235E-02,-7.816376398E-03
      1728,-4.178522314E-01,-4.034900271E-02, 9.035451209E-02,-9.201377389E-03
      1729,-2.332960684E-01,-2.874831246E-01, 5.803749785E-02,-3.167162671E-02
      1730,-2.327899135E-01, 2.878996476E-01, 1.597315654E-01, 7.768556935E-03
      1731,-4.473634834E-01, 4.139329159E-01, 1.831613044E-01,-2.203120043E-04
      1732,-1.015451359E-01,-4.730136629E-01, 5.296788186E-02,-4.977387958E-03
      1733,-1.018295028E-01, 4.728420800E-01, 2.003732560E-01, 1.307492165E-03
      1734,-3.656187970E-01,-3.316848093E-01, 3.664751302E-02,-1.314891639E-02
      1735,-2.569022826E-02,-4.496221174E-01, 6.870023444E-02,-8.854751406E-03
      1736,-2.562820181E-02, 4.501049369E-01, 2.028017333E-01, 2.458247404E-03
      1737,-9.866037194E-02,-3.284534596E-01, 7.638745547E-02,-3.320022816E-02
      1738,-3.913993284E-01,-3.596634996E-01, 2.978892886E-02,-9.654852574E-03
      1739,-4.451631673E-01, 1.497538346E-01, 1.293908721E-01,-7.146396655E-04
      1740,-2.823321590E-01,-8.336864253E-02, 7.501131904E-02,-3.332849574E-02
      1741,-4.435537986E-01,-4.016198676E-02, 9.122354942E-02,-6.253118739E-03
      1742,-3.058827338E-01, 3.063843760E-01, 1.623698377E-01, 3.715472835E-03
      1743,-3.578265023E-01,-2.137644491E-01, 5.929194688E-02,-1.977878227E-02
      1744,-4.470764926E-01, 3.814430367E-01, 1.765438637E-01, 1.299839192E-04
      1745,-4.455085589E-01,-3.805271669E-01, 2.406498922E-02,-5.082906334E-03
      1746,-4.559697006E-01,-3.605105442E-01, 2.801437302E-02,-4.390598473E-03
      1747,-6.582767275E-02, 4.152422317E-01, 1.968123272E-01, 4.575024694E-03
      1748,-6.499166197E-02,-4.095090385E-01, 6.702100946E-02,-1.677186083E-02
      1749,-6.413394027E-02,-4.223381675E-01, 6.517188951E-02,-1.434658919E-02
      1750,-1.641191307E-01,-4.301656522E-01, 4.547590759E-02,-1.216126328E-02
      1751,-2.795308669E-01, 4.865440741E-01, 1.950649751E-01, 1.717157364E-04
      1752,-4.677819672E-01,-3.802004065E-01, 2.396469616E-02,-3.206564164E-03
      1753,-3.026762950E-01, 1.821543586E-01, 1.313654683E-01, 2.805726057E-03
      1754,-3.626786740E-01, 8.658636936E-02, 1.121258452E-01,-5.094728001E-03
      1755,-4.436004497E-01,-1.310061337E-01, 7.361860735E-02,-7.758081696E-03
      1756,-3.969704650E-01, 1.671802578E-02, 1.002369947E-01,-8.362976757E-03
      1757,-1.262496524E-01,-4.444494739E-01, 5.070992275E-02,-1.013770168E-02
      1758,-4.896601351E-01, 4.289791764E-01, 1.858093052E-01,-1.157796271E-04
      1759,-4.896893097E-01,-4.297444423E-01, 1.402276973E-02,-1.189231072E-03
      1760,-3.787581033E-01,-3.255463035E-01, 3.719297650E-02,-1.226986658E-02
      1761,-1.267412625E-01,-4.727891841E-01, 4.835406263E-02,-4.940546151E-03
      1762,-3.320427705E-01, 3.794879356E-01, 1.779499762E-01, 1.483480018E-03
      1763,-4.590075570E-01, 2.146163463E-01, 1.427669719E-01, 1.737164434E-04
      1764,-3.941917491E-01,-1.875099053E-02, 9.327957824E-02,-1.080707492E-02
      1765,-5.496155541E-02, 2.898386101E-01, 1.763118714E-01, 1.579663441E-02
      1766,-5.280995449E-02, 3.517183732E-01, 1.878942927E-01, 9.248218325E-03
      1767,-5.368887673E-02,-3.493654005E-01, 8.091849745E-02,-2.785394631E-02
      1768,-4.492527237E-01, 4.340851318E-01, 1.872432389E-01,-4.661848128E-04
      1769,-4.184546038E-01,-1.860029607E-02, 9.453870051E-02,-8.237584490E-03
      1770,-4.112672638E-01, 2.324476505E-01, 1.459818477E-01, 7.930940466E-04
      1771,-1.803674762E-01,-2.856528161E-01, 6.743738283E-02,-3.814237604E-02
      1772,-1.805880093E-01,-3.034414599E-01, 6.430388983E-02,-3.468480188E-02
      1773,-1.801575262E-01, 3.041845919E-01, 1.666696201E-01, 1.006471751E-02
      1774,-4.442918318E-01, 2.865414603E-01, 1.573033723E-01, 6.040175726E-04
      1775,-2.288924624E-01, 4.726552163E-01, 1.953276567E-01, 7.014974818E-04
      1776,-2.284285473E-01,-4.724324755E-01, 3.127257186E-02,-4.145719088E-03
      1777,-2.939380071E-01, 3.076681411E-02, 9.157518934E-02,-1.454844571E-02
      1778,-4.331654190E-01,-4.393040379E-01, 1.312224139E-02,-4.329836267E-03
      1779,-4.050077196E-01, 4.198713548E-01, 1.849425012E-01,-1.653981713E-04
      1780,-4.068428007E-01,-4.209165701E-01, 1.749160932E-02,-5.993487821E-03
      1781,-2.423175459E-01, 4.301480083E-01, 1.900649189E-01, 1.789077173E-03
      1782,-5.151068764E-02,-4.357408319E-01, 6.566828458E-02,-1.171614321E-02
      1783,-3.650625823E-01,-9.624916666E-02, 7.833672924E-02,-1.866336085E-02
      1784,-4.565857988E-01, 1.395487567E-01, 1.275273037E-01,-7.451533555E-04
      1785,-3.952723793E-02,-3.988936047E-01, 7.359550609E-02,-1.820857514E-02
      1786,-4.000129926E-02, 4.005657361E-01, 1.965106301E-01, 5.441758767E-03
      1787,-4.077895349E-01, 3.536040526E-01, 1.712432588E-01, 7.317887552E-04
      1788,-4.433632112E-01,-2.976444080E-02, 9.325098559E-02,-5.994199732E-03
      1789,-4.569878626E-01, 1.194442798E-01, 1.234619777E-01,-1.104148921E-03
      1790,-4.682719110E-01, 1.990259114E-02, 1.036816766E-01,-2.484673138E-03
      1791,-2.807010582E-01,-2.559033133E-02, 8.004417919E-02,-2.604702545E-02
      1792,-2.808895577E-01, 5.859411340E-02, 9.541803084E-02,-1.001356522E-02
      1793,-4.060948384E-01,-3.213361780E-01, 3.695956491E-02,-9.823481347E-03
      1794,-4.783432972E-01,-1.402466787E-01, 7.193096270E-02,-2.940248651E-03
      1795,-4.442043001E-01,-1.709288913E-01, 6.588220933E-02,-7.743829075E-03
      1796,-4.784232523E-01, 1.795580701E-01, 1.358354637E-01,-8.273815123E-05
      1797,-2.029552950E-01,-4.439988386E-01, 3.737324074E-02,-8.984738483E-03
      1798,-2.684593299E-02, 2.881643748E-01, 1.794756639E-01, 1.529076722E-02
      1799,-2.586952908E-02,-4.244829662E-01, 7.182495878E-02,-1.327429090E-02
      1800,-2.580453201E-02, 4.253586145E-01, 2.004604634E-01, 3.814182871E-03
      1801,-3.802945344E-01,-3.873852891E-01, 2.497645580E-02,-8.960248369E-03
      1802,-1.465166338E-01, 3.022411736E-01, 1.688072210E-01, 1.201628613E-02
      1803,-3.964437314E-02, 3.511458153E-01, 1.889346039E-01, 9.175335679E-03
      1804,-1.788124982E-01,-3.551429462E-01, 5.499562412E-02,-2.510505100E-02
      1805,-3.593362612E-01,-2.487105885E-01, 5.301876765E-02,-1.816946093E-02
      1806,-2.679404254E-01,-3.631487506E-01, 3.968621946E-02,-1.797630646E-02
      1807,-3.654856440E-01, 1.166547281E-01, 1.190334891E-01,-2.855922154E-03
      1808,-3.924486139E-01,-1.114230185E-01, 7.658057065E-02,-1.489130365E-02
      1809,-3.255705067E-01,-5.403892673E-03, 8.968283029E-02,-1.708769048E-02
      1810,-9.995074000E-02,-4.150259939E-01, 5.949351082E-02,-1.587598579E-02
      1811,-1.040920103E-01, 4.170100895E-01, 1.946728202E-01, 4.324308579E-03
      1812,-3.052128938E-01,-2.149651787E-01, 6.153959538E-02,-2.828387478E-02
      1813,-3.009921727E-01, 1.493954885E-01, 1.223900179E-01, 9.349984395E-04
      1814,-3.749698238E-01,-3.896887089E-02, 8.840915981E-02,-1.427309921E-02
      1815,-1.521271349E-01,-4.726848998E-01, 4.380287924E-02,-4.812994942E-03
      1816,-1.525800757E-01, 4.730905040E-01, 1.980392336E-01, 1.121932407E-03
      1817,-4.559035660E-01,-2.006213427E-01, 6.001332819E-02,-5.973140236E-03
      1818,-3.004287518E-01,-1.141192988E-01, 7.350707750E-02,-3.117651783E-02
      1819,-4.323083496E-01,-2.907187979E-01, 4.246543375E-02,-7.804324627E-03
      1820,-4.320552767E-01, 2.861773400E-01, 1.572281694E-01, 7.639111450E-04
      1821,-3.894565479E-01, 2.780686362E-01, 1.555190361E-01, 1.472916375E-03
      1822,-2.290489258E-01, 4.437958414E-01, 1.924291005E-01, 1.543502355E-03
      1823,-4.358581611E-01, 1.086994413E-01, 1.207465733E-01,-1.944871803E-03
      1824,-4.792007395E-01,-4.197178938E-01, 1.600432299E-02,-2.170477274E-03
      1825,-4.560459179E-01,-2.605973148E-01, 4.812420858E-02,-5.417644012E-03
      1826,-2.973377644E-01,-4.002370891E-01, 2.989658726E-02,-1.188390586E-02
      1827,-4.107540748E-01, 1.682920188E-02, 1.010534581E-01,-7.225004802E-03
      1828,-4.784265849E-01,-8.023277099E-02, 8.386953395E-02,-2.673882464E-03
      1829,-3.450562607E-01,-5.148587848E-02, 8.419540580E-02,-1.919731164E-02
      1830,-4.781259348E-01,-2.005303794E-02, 9.585074327E-02,-2.163189616E-03
      1831,-4.678879496E-01,-1.087268112E-04, 9.968305500E-02,-2.872131420E-03
      1832,-3.250081300E-01,-3.811799524E-01, 3.025582384E-02,-1.244250012E-02
      1833,-3.039995316E-01, 3.774682947E-01, 1.782116960E-01, 2.125497758E-03
      1834,-3.433026480E-01, 3.989605973E-01, 1.817559057E-01, 8.763028119E-04
      1835,-3.534017300E-01,-3.997397349E-01, 2.459635762E-02,-9.424835317E-03
      1836,-4.565573660E-01,-3.804403930E-01, 2.397278303E-02,-4.188826007E-03
      1837,-3.317347674E-01, 1.024363826E-01, 1.130278557E-01,-4.054321378E-03
      1838,-1.519052211E-01,-4.588474074E-01, 4.474373538E-02,-7.266236107E-03
      1839,-3.863561304E-02, 4.253072448E-01, 1.997094359E-01, 3.889929299E-03
      1840,-1.527628410E-01, 4.594693068E-01, 1.970513503E-01, 1.715534944E-03
      1841,-3.135322578E-01,-5.276319937E-02, 8.116751983E-02,-2.424028917E-02
      1842,-3.025488619E-01,-1.462437952E-01, 7.028178717E-02,-3.122395771E-02
      1843,-4.782101219E-01,-4.691534835E-01, 6.379793808E-03,-1.933880483E-03
      1844,-4.032204684E-01, 3.937415791E-01, 1.796193927E-01, 2.342089164E-04
      1845,-4.078845860E-01,-3.818742639E-01, 2.472093567E-02,-7.641373982E-03
      1846,-4.784327659E-01,-1.902186755E-01, 6.198456514E-02,-2.909997122E-03
      1847,-1.453982702E-01, 3.543178269E-01, 1.807256169E-01, 7.881430706E-03
      1848,-4.789626388E-01, 5.978381590E-02, 1.118168778E-01,-1.163399432E-03
      1849,-2.825341028E-01, 1.024734340E-01, 1.073565961E-01,-2.988582294E-03
      1850,-4.794141794E-01, 1.983906482E-01, 1.396215875E-01, 1.566823034E-05
      1851,-4.786162959E-01, 2.783206242E-01, 1.556528763E-01, 2.130074938E-04
      1852,-2.149824597E-01, 3.615382387E-01, 1.780564101E-01, 5.255653231E-03
      1853,-1.972078324E-01, 3.419272154E-01, 1.746194095E-01, 6.926179053E-03
      1854,-1.770819482E-01,-3.846304032E-01, 4.998642140E-02,-1.985861534E-02
      1855,-3.430510666E-01,-2.846095433E-01, 4.721968308E-02,-1.832557684E-02
      1856,-1.522693608E-01,-3.874015011E-01, 5.406038918E-02,-2.026229863E-02
      1857,-4.784304526E-01,-1.802042612E-01, 6.397894866E-02,-2.928824122E-03
      1858,-4.790380701E-01, 2.376455110E-01, 1.474929328E-01, 1.530655022E-04
      1859,-4.786001504E-01, 1.397847805E-01, 1.278541032E-01,-3.637730490E-04
      1860,-1.908788144E-01,-3.843228969E-01, 4.761172379E-02,-1.930735313E-02
      1861,-3.936832808E-01,-3.005818300E-01, 4.156758167E-02,-1.180827466E-02
      1862,-4.787882675E-01, 1.198134414E-01, 1.238480273E-01,-5.357467008E-04
      1863,-3.047585383E-01, 4.118776983E-01, 1.851570119E-01, 1.228866751E-03
      1864,-4.674191797E-01,-2.203246523E-01, 5.603899578E-02,-4.288754017E-03
      1865,-4.785263470E-01,-2.201914033E-01, 5.601037644E-02,-2.805144045E-03
      1866,-2.030268187E-01,-4.725517963E-01, 3.521246014E-02,-4.393670967E-03
      1867,-3.933069526E-01,-2.839942426E-01, 4.486605660E-02,-1.245396201E-02
      1868,-8.287757587E-02,-3.241958624E-01, 8.054441863E-02,-3.384935082E-02
      1869,-1.277396759E-01, 4.456173090E-01, 1.969183798E-01, 2.553267111E-03
      1870,-3.556466992E-01, 4.149121472E-01, 1.847156733E-01, 3.989984479E-04
      1871,-3.539886477E-01,-4.148442650E-01, 2.208000586E-02,-8.178751491E-03
      1872,-3.901886633E-01,-2.125647462E-01, 5.860294735E-02,-1.501295435E-02
      1873,-4.784163412E-01,-2.702224014E-01, 4.601960905E-02,-2.583647456E-03
      1874,-3.223276679E-01, 2.157036380E-01, 1.406460757E-01, 2.925285536E-03
      1875,-4.195313145E-01,-1.011660207E-01, 7.899357711E-02,-1.077129850E-02
      1876,-3.924809859E-01,-1.242732992E-01, 7.432761745E-02,-1.512552646E-02
      1877,-4.670753990E-01,-4.013200838E-02, 9.171264484E-02,-3.606239195E-03
      1878,-4.073057382E-01,-1.011474659E-01, 7.873917574E-02,-1.249921963E-02
      1879,-1.774158010E-01,-4.586251582E-01, 4.032478019E-02,-6.998644980E-03
      1880,-4.784862701E-01, 3.193821908E-01, 1.638906336E-01, 1.959852588E-04
      1881,-4.784790693E-01,-3.201969239E-01, 3.600932654E-02,-2.333492977E-03
      1882,-4.312849864E-01,-2.972102008E-02, 9.288565089E-02,-7.301866749E-03
      1883,-4.256132349E-01, 4.060162047E-01, 1.818258972E-01,-8.162457872E-05
      1884,-4.784018932E-01,-1.602247259E-01, 6.795603205E-02,-2.948113156E-03
      1885,-3.145479490E-01, 8.759800151E-02, 1.075892417E-01,-5.607449355E-03
      1886,-4.673917846E-01,-3.003550640E-01, 4.005859195E-02,-3.686759152E-03
      1887,-4.202586190E-01,-3.008482860E-01, 4.069734518E-02,-8.925513768E-03
      1888,-4.674057595E-01,-8.037047165E-02, 8.374788991E-02,-4.079487822E-03
      1889,-3.202024208E-01, 1.820056364E-01, 1.321160652E-01, 1.907576658E-03
      1890,-1.418114315E-01, 4.079512553E-01, 1.910579910E-01, 4.453888204E-03
      1891,-2.797257670E-01, 4.727249256E-01, 1.942696706E-01, 3.648153142E-04
      1892,-4.202431511E-01,-2.019100059E-01, 6.008234414E-02,-1.092491730E-02
      1893,-1.469960831E-01,-2.842616644E-01, 7.455061310E-02,-4.131280978E-02
      1894,-4.566550604E-01, 2.558973320E-01, 1.511100727E-01, 4.077195772E-04
      1895,-7.658004384E-02,-4.467774504E-01, 5.973020704E-02,-9.860027741E-03
      1896,-7.665594288E-02, 4.455228917E-01, 1.996322262E-01, 2.782755350E-03
      1897,-3.240576042E-01,-2.690292910E-01, 5.137617608E-02,-2.175778797E-02
      1898,-4.785137195E-01,-2.302007166E-01, 5.401365824E-02,-2.765898594E-03
      1899,-3.306241320E-01, 4.439474675E-01, 1.902613170E-01, 2.687433385E-04
      1900,-3.411788087E-01,-4.295571507E-01, 2.108882845E-02,-7.272312805E-03
      1901,-4.559602113E-01,-3.205469045E-01, 3.610097000E-02,-4.761495437E-03
      1902,-5.126003206E-02,-4.613380823E-01, 6.303830341E-02,-7.030730104E-03
      1903,-9.706353702E-02,-3.735775279E-01, 6.740545534E-02,-2.397480039E-02
      1904,-2.799976191E-01, 4.587827659E-01, 1.929655270E-01, 5.918811252E-04
      1905,-2.778553723E-01,-4.466182666E-01, 2.624543782E-02,-6.941418226E-03
      1906,-3.525688366E-01,-3.843905227E-01, 2.736496652E-02,-1.064828282E-02
      1907,-3.563642446E-01, 3.850159533E-01, 1.786108170E-01, 9.517710805E-04
      1908,-4.797443768E-01, 3.796691107E-01, 1.759696957E-01, 4.403072696E-05
      1909,-3.053136460E-01, 2.518089288E-01, 1.493624341E-01, 4.187037481E-03
      1910,-4.787267730E-01,-3.801177512E-01, 2.396503100E-02,-2.172756330E-03
      1911,-4.466030553E-01, 3.926411352E-01, 1.788257745E-01, 2.063528165E-05
      1912,-2.149844244E-01, 3.794789838E-01, 1.818620334E-01, 4.394949558E-03
      1913,-1.023306190E-01, 4.451938403E-01, 1.982049909E-01, 2.723751630E-03
      1914,-4.558157193E-01,-6.042431154E-02, 8.752082358E-02,-5.250769790E-03
      1915,-3.083873908E-01, 3.132440703E-02, 9.403775636E-02,-1.355748389E-02
      1916,-3.178797243E-01, 4.285916283E-01, 1.879312510E-01, 6.696732640E-04
      1917,-3.136461561E-01,-4.292111511E-01, 2.393734656E-02,-8.094887130E-03
      1918,-4.784132564E-01,-2.802163258E-01, 4.402047906E-02,-2.532404557E-03
      1919,-2.516793078E-01,-3.254225527E-01, 4.870289716E-02,-2.426246554E-02
      1920,-3.806528100E-01,-4.019501912E-01, 2.229644747E-02,-8.072799275E-03
      1921,-4.566532547E-01, 1.596196909E-01, 1.315983018E-01,-4.264998328E-04
      1922,-3.024062138E-01,-4.443348953E-01, 2.347426531E-02,-6.678674381E-03
      1923,-4.566552898E-01, 1.799857986E-01, 1.357295529E-01,-1.551203190E-04
      1924,-9.002373091E-02, 4.310672521E-01, 1.973348276E-01, 3.565757082E-03
      1925,-3.935210467E-02, 3.263138298E-01, 1.847445342E-01, 1.146811491E-02
      1926,-3.964216560E-02,-3.251607714E-01, 8.856200239E-02,-3.134725348E-02
      1927,-3.303136151E-01, 4.133286486E-01, 1.848793116E-01, 7.833963062E-04
      1928,-2.029522640E-01,-4.295142018E-01, 3.895968928E-02,-1.132852700E-02
      1929,-1.775611486E-01,-4.726812738E-01, 3.940275985E-02,-4.613073988E-03
      1930,-1.779892149E-01, 4.730554112E-01, 1.970124011E-01, 9.955223523E-04
      1931,-4.674265238E-01,-2.003667253E-01, 6.000293371E-02,-4.391560173E-03
      1932,-1.408290305E-01, 4.322433623E-01, 1.946697203E-01, 3.131958612E-03
      1933,-3.117517823E-01,-2.347846186E-02, 8.500359534E-02,-2.109613076E-02
      1934,-4.234926692E-01, 1.652372555E-02, 1.016139977E-01,-6.195827144E-03
      1935,-3.352695177E-01,-1.297862302E-01, 7.253705269E-02,-2.469290596E-02
      1936,-4.785219483E-01,-9.026223460E-02, 8.187444416E-02,-2.725788051E-03
      1937,-1.792351053E-01, 3.786066100E-01, 1.835268228E-01, 5.401169077E-03
      1938,-3.330943520E-01, 1.818751606E-02, 9.485999224E-02,-1.349524194E-02
      1939,-4.556342388E-01,-1.407000749E-01, 7.178669811E-02,-6.112535324E-03
      1940,-3.589643510E-01, 3.712088190E-01, 1.756574426E-01, 1.167984899E-03
      1941,-4.191206817E-01, 2.861191561E-01, 1.572173435E-01, 9.514835395E-04
